id,followers,name,popularity,CLASSES,lof_results
1Cq0LAHFfvUTBEtMPXUidI,310615.0,O.A.R.,62,60_70_class,1
7FJXPSSrHgr0YDfeiQ63uk,793632.0,Nívea Soares,62,60_70_class,1
4E9GScOUpq8PgyRhItXx7x,521703.0,El Poder Del Norte,62,60_70_class,1
2ht3wxeT69CzyKFChNnNAB,335666.0,Big Boi,62,60_70_class,1
3P4VNQLuN1qQQnL8rMaIkL,16294.0,Noriega,62,60_70_class,1
4vQV1LCGBdYAt5rIIPjSFZ,432802.0,Frank Reyes,62,60_70_class,1
2B8HcBRTizIsSPryM46Sb1,593467.0,Só Pra Contrariar,62,60_70_class,1
7BAaznGSsqcksud4R5ou5z,18343.0,Cory Gunz,62,60_70_class,1
13ccXrK7AmXb4TddMkE7jy,225983.0,Everything But The Girl,62,60_70_class,1
5bTTx0CRvZj1kRJwUsWWYo,351082.0,James Ingram,62,60_70_class,1
5HlnN6xF2MD87KhGRmCRTd,356596.0,Vinícius de Moraes,62,60_70_class,1
66vIaZFb8okZH0npc4eQ5q,597660.0,emre aydın,62,60_70_class,1
5WBO8UyOuJ1l7ZBqqBimpO,333744.0,YUI,61,60_70_class,1
3vlUveVfzPXzhiPGjHHxOH,210566.0,Chico César,61,60_70_class,1
5k3NfhEeZHpouIGDpjKOPo,44404.0,Shiro Sagisu,61,60_70_class,1
19KwjzvIL92r29IINtlPNP,612316.0,Scarface,61,60_70_class,1
4a0UP5sUQGKcn2QJnqMT0t,10634.0,Tonny Tun Tun,61,60_70_class,1
7iWYCIyfxwVyVae6u7qJaO,1652.0,Bob Clearmountain,61,60_70_class,1
32LHRiof0sa4taYew9i3Fa,338587.0,Dinah Washington,61,60_70_class,1
1SZMaiNHfdUuU0qZKZ6y62,905002.0,Newsboys,61,60_70_class,1
1TqQi97nqeiuOJrIFv5Sw0,320869.0,Semisonic,61,60_70_class,1
2XjqKvB2Xz9IdyjWPIHaXi,1023088.0,Sheena Ringo,61,60_70_class,1
3P33qFNGBVXl86yQYWspFj,953645.0,Martina McBride,61,60_70_class,1
4NGiEU3Pkd8ASRyQR30jcA,321095.0,Matt Nathanson,61,60_70_class,1
2Jw4Lrfjnyv2QsDoBgnrAP,628325.0,CPM 22,61,60_70_class,1
5M5PjPSiKeXynM6Ohu350r,69964.0,O-Zone,61,60_70_class,1
2wzMOQwNT6ZvVB4amvhFAH,368727.0,The Pogues,61,60_70_class,1
33NrinbbEctw1wsdKNgZeZ,763658.0,Rionegro & Solimões,61,60_70_class,1
2Jv5eshHtLycR6R8KQCdc4,740880.0,Grizzly Bear,61,60_70_class,1
7vb7VLDqpLTlAy1ctTMR5d,94935.0,Alex Gaudino,61,60_70_class,1
6S0dmVVn4udvppDhZIWxCr,2079489.0,Sean Kingston,75,70_80_class,1
5xd2Tg7Zo8755eCy8Gxkp8,5016543.0,Ha*Ash,75,70_80_class,1
4F84IBURUo98rz4r61KF70,2412037.0,The White Stripes,75,70_80_class,1
3yHLsTJ9OZ19qwY1Q5BEQJ,980612.0,Binomio de Oro de América,68,60_70_class,1
0qlWcS66ohOIi0M8JZwPft,1124418.0,GFRIEND,67,60_70_class,1
1qma7XhwZotCAucL7NHVLY,2089422.0,Mr.Children,67,60_70_class,1
2RJBv9wXbW6m539q9NOfW1,2217123.0,Soprano,69,60_70_class,1
6B16XZWuJ9VERn7pXxCIda,321790.0,8Ball,57,50_60_class,1
4UTEZqrPqLDOhBfraPNciJ,411887.0,Daichi Miura,57,50_60_class,1
50Lr1puweM1hFsF1LpIZLM,121484.0,WhoMadeWho,57,50_60_class,1
0oJM3iJjMdzgsd4z5VHQvw,320324.0,Professor Green,57,50_60_class,1
29lbSb4ujaVH5pHnQjFT0G,29053.0,Ola Gjeilo,57,50_60_class,1
2uDsUIyCIqk9wKj17I8WAH,52858.0,Yoko Shimomura,57,50_60_class,1
52XMlxvCIzmiNkzSqEw3Uv,335925.0,O.S.T.R.,57,50_60_class,1
72R3RMGmSmzG57R7OUaDaN,452950.0,Toby Love,57,50_60_class,1
3JXpwnHbLvXxY99EuXqFPX,34866.0,Poo Bear,57,50_60_class,1
3t58jfUhoMLYVO14XaUFLA,239256.0,Pat Metheny,57,50_60_class,1
6iDaoPZVgxrTkndDCisX8F,261096.0,Keb' Mo',57,50_60_class,1
7E5dcvoiZra9wwBuXYAYTw,785911.0,Biquini Cavadão,57,50_60_class,1
7xNPROyVfkH4mcIxxCxySm,50470.0,Junior Senior,57,50_60_class,1
5BKsn7SCN2XmbF7apdCpRS,442818.0,Goldfrapp,57,50_60_class,1
7BdIIgJH5SZUuIv1AtuJlR,395.0,Fabiano,57,50_60_class,1
0cTSCsVx04SSht9V6cpKN0,73107.0,Mavis Staples,57,50_60_class,1
0FC1LIeQXKib0jOwZqeIwT,166279.0,Brett Dennen,57,50_60_class,1
6nh96lsvDLuCVpgpfjeYnM,298076.0,Pastora Soler,57,50_60_class,1
5dZiRoY9Vpp6qrxqXNRwPE,104364.0,Selah,57,50_60_class,1
6dXsR7VDJvXnF1LTZlwULx,110608.0,Casanova,57,50_60_class,1
1y20PpXw0yeuJ1avCD0Ob9,55777.0,Eamon,57,50_60_class,1
2OLmN3LLWtLF7zerL4VdaX,38589.0,Laid Back,57,50_60_class,1
3gLar4IFE6bFk1GMU12pts,13682.0,Lisa Lopez,57,50_60_class,1
2cSQyZg5t274Y3Nv0uuwjd,691.0,Gary Pine,56,50_60_class,1
4LYCuV8d6rylb6zjv2k03l,7233.0,Paul Lewis,56,50_60_class,1
1Ek3VdZ8EPmcvgRIqnHlrF,72764.0,Björn Skifs,65,60_70_class,1
2rc78XDH9zuJP6bm78lU8Z,463677.0,Derek & The Dominos,64,60_70_class,1
5vSQUyT33qxr1xAX2Tkf3A,182782.0,Clams Casino,63,60_70_class,1
3rs3EOlJ8jyPpdGiQ9Mhub,564215.0,Monchy & Alexandra,63,60_70_class,1
2ptKt4yP4mYRZmvi09JYyi,746668.0,Timal,66,60_70_class,1
1WPcVNert9hn7mHsPKDn7j,797462.0,Édith Piaf,65,60_70_class,1
1lYT0A0LV5DUfxr6doRP3d,1074173.0,The Stone Roses,65,60_70_class,1
5S6hjAxgxjsLylsTtMIimO,666980.0,Saliva,65,60_70_class,1
0CBKUzrf6yGdTgxAQbUUHS,407475.0,Rafaga,65,60_70_class,1
726MxZBpkxnnoKl6aN7mmj,73256.0,Cookin' On 3 Burners,65,60_70_class,1
4gIdjgLlvgEOz7MexDZzpM,525247.0,Status Quo,65,60_70_class,1
7w29UYBi0qsHi5RTcv3lmA,1337073.0,Björk,65,60_70_class,1
3fhOTtm0LBJ3Ojn4hIljLo,653142.0,Roxy Music,65,60_70_class,1
7afXSXOa8dE3c2C5XIguAv,802733.0,Edith Márquez,65,60_70_class,1
6QfFTZJHFSe9Xyes6DkAli,598316.0,Reto,65,60_70_class,1
4VsbQvC84B8Z3IsBY1HLQy,215692.0,La Factoria,67,60_70_class,1
13wFTN72PGSUxzEHJP5Ljs,697530.0,Los Caligaris,67,60_70_class,1
3jFjgKOGfVLWfXX8q5wrsg,436145.0,R.K.M & Ken-Y,67,60_70_class,1
4MPkNgar5uTd8Sqvrr7par,814469.0,Clay Walker,61,60_70_class,1
7HLvzuM9p11k9lUQfSM4Rq,826748.0,Warrant,61,60_70_class,1
4ph6Bt1mkDlmf32PSvRa8A,271802.0,Elba Ramalho,61,60_70_class,1
0oea1hwGMfUxZbLxJc1XUN,758984.0,Peter Tosh,61,60_70_class,1
2ZRrPOjBIWoKK5rHedLijj,981780.0,Abhijeet,61,60_70_class,1
4lianjyuR1tqf6oUX8kjrZ,384326.0,Franco Battiato,61,60_70_class,1
2zyz0VJqrDXeFDIyrfVXSo,566435.0,Jerry Lee Lewis,61,60_70_class,1
6Tu0luJL7EoFv1RsHZP30p,46808.0,Ranji,61,60_70_class,1
606eWexxNhc6Mj0RuCxMA9,18787.0,Mila,61,60_70_class,1
6S9bLkEZSVIcY18RNcNG50,36362.0,Nicholas Hooper,61,60_70_class,1
0nhDd1RWjZ6SDV1Vg1Ku2Q,276187.0,Corey Taylor,61,60_70_class,1
1xSSjJrKTO2ZNPU81uLtmI,282307.0,Bliss n Eso,61,60_70_class,1
4FZ3j1oH43e7cukCALsCwf,1125666.0,Jack White,61,60_70_class,1
2hbA9AbMYcgXBGgBK6MCfx,530240.0,Cornelio Reyna,61,60_70_class,1
4z93wkjfGntA0XFqnv4wj7,213475.0,Pezet,64,60_70_class,1
2Cx19OTMqa6gpz2l60cGG2,490667.0,Jean-Jacques Goldman,64,60_70_class,1
6n28c9qs9hNGriNa72b26u,150867.0,PNAU,64,60_70_class,1
06nsZ3qSOYZ2hPVIMcr1IN,511340.0,J.J. Cale,66,60_70_class,1
5bf6yYgHODBW5EreBZshpX,40418.0,Styles Of Beyond,65,60_70_class,1
3nwYsifpwrKmCIpw4i0HDW,282483.0,Konshens,65,60_70_class,1
4HlOlCSORjMhTnFZj9x6AQ,19.0,Simon X. Rost,65,60_70_class,1
1aEYCT7t18aM3VvM6y8oVR,296050.0,Alkaline Trio,60,50_60_class,1
5ZZqIQ25HQmufjjf2trwFO,274357.0,Cheek,60,50_60_class,1
32lVGr0fSRGT6okLKHiP68,291983.0,Taylor Dayne,60,50_60_class,1
1EMDlzdTjD64Wnqm4sdgLr,194.0,Christiane Marx,60,50_60_class,1
4jCbgl5Dmt3uOh8WRQfpPs,209317.0,Bilal,60,50_60_class,1
0PbO1lSBsJPgyqdEypJJVb,526599.0,Dyango,60,50_60_class,1
2aAHdB5HweT3mFcRzm0swc,369865.0,Glenn Miller,60,50_60_class,1
2NGRETzxjeN4b9o3OGY6Yn,699999.0,Selda Bağcan,60,50_60_class,1
1eNkUXHPaXyuyC8NAgzykK,1359368.0,Jodeci,60,50_60_class,1
3wGRXHdFCbyHhyVbdAWNrd,629688.0,Los Titanes De Durango,60,50_60_class,1
2v5eqze59fqRes2e5QVGhf,362066.0,Parangolé,60,50_60_class,1
0svyIX7Xu3DVMkrOtB88i6,632748.0,Diamond Rio,60,50_60_class,1
3m6alJyeKYSCZ8078ttfaH,73999.0,Jesper Kyd,60,50_60_class,1
3Z814BstLaKbLqKHXsht8O,838857.0,Gripin,60,50_60_class,1
0ekbDNE2eOq8QiaXM34wer,268350.0,Howie Day,60,50_60_class,1
4XQhU3S4TyPkiPIsSu2hmA,55478.0,Diggy Dex,60,50_60_class,1
5deK5HnwbEKvge2svL0i0B,773577.0,Sabotage,59,50_60_class,1
1ZikppG9dPedbIgMfnfx8k,190767.0,Ike & Tina Turner,59,50_60_class,1
4WOIfFwyvx22jM0eg2fpKv,408959.0,Kinky,59,50_60_class,1
0Nks3cFWU2a7rooAlFQYgn,247002.0,Cesária Evora,59,50_60_class,1
4dqi10p8S91S2ChvcWsi1L,674995.0,Andy & Lucas,59,50_60_class,1
1BMb6sQJVkmUyCuodmRs2g,108727.0,Oleta Adams,59,50_60_class,1
0obaLCCWO42LOegAmHhEC4,606970.0,Didi Kempot,59,50_60_class,1
6ZjFtWeHP9XN7FeKSUe80S,346416.0,Bing Crosby,59,50_60_class,1
161AC1AVRkIGIMxyj5djFQ,408611.0,Clutch,59,50_60_class,1
2gaFnEQydJdWNkT17NLZm3,163016.0,Su Presencia,59,50_60_class,1
0EmeFodog0BfCgMzAIvKQp,21454012.0,Shakira,87,80_90_class,1
31TPClRtHm23RisEBtV3X7,10644302.0,Justin Timberlake,84,80_90_class,1
1sBkRIssrMs1AbVkOJbc7a,4748156.0,Rick Ross,84,80_90_class,1
5t28BP42x2axFnqOOMg3CM,4749326.0,Five Finger Death Punch,79,70_80_class,1
4x1nvY2FN8jxqAFA0DA02H,4085371.0,John Lennon,74,70_80_class,1
6ueGR6SWhUJfvEhqkvMsVs,1073100.0,Janelle Monáe,71,70_80_class,1
5wTdspmxzb8V4ZjvDodpBo,16914.0,A Touch Of Class,68,60_70_class,1
1XpDYCrUJnvCo9Ez6yeMWh,1274483.0,Tenacious D,67,60_70_class,1
2aoFQUeHD1U7pL098lRsDU,357632.0,Madvillain,67,60_70_class,1
2Hjj68yyUPiC0HKEOigcEp,787982.0,Jesse McCartney,67,60_70_class,1
2TjgzYcbTdsZjbT9OItIeB,415279.0,"Héctor ""El Father""",66,60_70_class,1
2LFbgsbEhfilNpQYW7mied,266215.0,Shane & Shane,66,60_70_class,1
2NQEwAVHBNcI0tGMLlWwF1,437644.0,Mat Kearney,63,60_70_class,1
4YgUVg4p7xtMOrOS4GjiJZ,100681.0,Jatin-Lalit,63,60_70_class,1
0VbIlorLz3I5SEtIsc5vAr,20322.0,Queen Pen,63,60_70_class,1
4Cqia9vrAbm7ANXbJGXsTE,2182844.0,Slash,63,60_70_class,1
2d5lQo9YQ1DkAsBKTRp7Iu,127032.0,Karen Souza,63,60_70_class,1
0IVcLMMbm05VIjnzPkGCyp,463380.0,J Dilla,63,60_70_class,1
4sD9znwiVFx9cgRPZ42aQ1,655240.0,Sinéad O'Connor,63,60_70_class,1
3Uqu1mEdkUJxPe7s31n1M9,180404.0,Weyes Blood,63,60_70_class,1
3cVhAgZoWxAabcnNdpQXHZ,51500.0,Star Wars,63,60_70_class,1
3z3g65U7mmyyBmmDfsQK9x,188354.0,Luniz,63,60_70_class,1
4LAz9VRX8Nat9kvIzgkg2v,28064.0,Rivers Cuomo,63,60_70_class,1
4VgvR7eu3k2T20mo6mXhXF,629025.0,Intoxicados,63,60_70_class,1
2RQ8NtUmg5y6tfbvCwX8jI,653552.0,Kenan Doğulu,63,60_70_class,1
2byU53ebtTxcAnIRE814Ts,384164.0,Bebe,63,60_70_class,1
6tdexW8bZTG8NgOFUCYQn1,27370.0,Philadelphia Orchestra,63,60_70_class,1
2UqRkW2wfEkZmyvKyTTv2W,1200807.0,Ulises Bueno,63,60_70_class,1
5o206eFLx38glA2bb4zqIU,489454.0,Bright Eyes,63,60_70_class,1
2pvyE8W9RWESQxkyAWZqgY,111044.0,Apache,63,60_70_class,1
6uSKeCyQEhvPC2NODgiqFE,370691.0,The Wailers,63,60_70_class,1
1TCSet7pGZCDkcXCOzH359,658698.0,K-Paz De La Sierra,63,60_70_class,1
1cwOthlzLBwN8Imbq7P71H,152658.0,Dotan,63,60_70_class,1
4iudEcmuPlYNdbP3e1bdn1,877097.0,Silverchair,63,60_70_class,1
4CuipEvwcoQggmCV8jpKF9,135456.0,Michael Calfan,63,60_70_class,1
2mvZFsiQR3yWcHAroduCTF,35134.0,Liquid Mind,63,60_70_class,1
19HiWVd2g0XyJstBsbW2Qm,766656.0,Fabrizio De André,63,60_70_class,1
0wCKNMsqYasJBFVagjay49,660563.0,Hadise,62,60_70_class,1
3bGXaFVQLASmDMdjjeJr8a,1060863.0,Montgomery Gentry,62,60_70_class,1
0h9smro0z3HqUbD94jotU8,808785.0,Smokey Robinson,62,60_70_class,1
4zbqGb99bANxJBsvwRr2zT,458814.0,Flans,62,60_70_class,1
3mYFuz6iY7D9X78rOXg5CG,725967.0,Akwid,62,60_70_class,1
73sSFVlM6pkweLXE8qw1OS,289200.0,Ricky Nelson,62,60_70_class,1
69u5rPwWBKP7pJHpCGB9O5,433309.0,MoTrip,62,60_70_class,1
7qPISKHhhKDLZTmYcX7bWd,62690.0,Stylo G,62,60_70_class,1
5XTxV2ifoYkmNb13Gb6cKz,101547.0,Sash!,62,60_70_class,1
1DA8SLXtp8MMVpgaOWzMQr,866318.0,Chuy Lizarraga y Su Banda Tierra Sinaloense,62,60_70_class,1
5ikWl4mjoiFlLPvkFRZETq,49577.0,Trevor Morris,62,60_70_class,1
2biH2I1TvZlIIIc5W14oIJ,248879.0,"Franco ""El Gorilla""",62,60_70_class,1
11Y54BxlxC3UIAUkU2eadQ,346449.0,Rend Collective,62,60_70_class,1
4z6yrDz5GfKXkeQZjOaZdq,555680.0,DAVICHI,62,60_70_class,1
68kACMx6A3D2BYiO056MeQ,787168.0,Teddy Pendergrass,62,60_70_class,1
0BEI7i5sgUuivcfwXLzFmM,732445.0,Serj Tankian,62,60_70_class,1
0A7g2YbCA9FlyZvAG6VmKP,341051.0,The LOX,62,60_70_class,1
69v4ZOOomf1TNp59YYB1j7,730572.0,Noize MC,62,60_70_class,1
3uC20p2EoNm5LYtzSVWdkL,753807.0,Fey,62,60_70_class,1
3OHpci0ruhvaMv9F795LR5,569177.0,3030,64,60_70_class,1
7k6KVFItaU7pcBvL6poIi9,87733.0,Mark Eliyahu,64,60_70_class,1
5WHKBKrvTBMPoQX3v3Bq8J,12853.0,Leah Nobel,64,60_70_class,1
3bmFPbLMiLxtR9tFrTcKcP,28732.0,Matthew Wilder,64,60_70_class,1
2XnnxQzxFZG8qEPjakokPM,617352.0,Obie Trice,64,60_70_class,1
5m8H6zSadhu1j9Yi04VLqD,693842.0,Sly & The Family Stone,64,60_70_class,1
2wYOpkTJZGByNEOjEnSmoW,484559.0,Revol,64,60_70_class,1
1P6U1dCeHxPui5pIrGmndZ,684218.0,Air,64,60_70_class,1
05xSLrRgGwm2nCH2SmnNMW,545733.0,Rosario,64,60_70_class,1
1Tsag5J854qxeOo2apszug,521513.0,Silverstein,64,60_70_class,1
4IZLJdhHCqAvT4pjn8TLH5,372573.0,Jme,64,60_70_class,1
5xWPOujQqd4wXyB08slZ9Z,549768.0,Peter Cetera,64,60_70_class,1
4ON1ruy5ijE7ZPQthbrkgI,123730.0,Burak Yeter,64,60_70_class,1
6SLAMfhOi7UJI0fMztaK0m,983105.0,Rainbow,64,60_70_class,1
0cuW2lF0YWb9VUyHOnvnsO,78001.0,Jenn Johnson,64,60_70_class,1
5krkohEVJYw0qoB5VWwxaC,512861.0,The Black Crowes,66,60_70_class,1
4hUmsYcvD8C5zuVSP93jb1,99024.0,Miki Matsubara,66,60_70_class,1
59hLmB5DrdihCYtNeFeW1U,291481.0,Glen Campbell,66,60_70_class,1
2ekjTXgjxbWwBX5lTAj4DU,209766.0,Eric Carmen,66,60_70_class,1
7C64wNX3howEFZjAYRKsfP,99556.0,The Cataracs,65,60_70_class,1
0lJlKQvuM2Sd9DPPyUXcHg,321367.0,Sixpence None The Richer,65,60_70_class,1
29vPfjqj8X5ri4AJRt8wVM,1130782.0,Peterpan,65,60_70_class,1
02kJSzxNuaWGqwubyUba0Z,4816750.0,G-Eazy,83,80_90_class,1
6Te49r3A6f5BiIgBRxH7FH,4343883.0,Ninho,82,80_90_class,1
4lDiJcOJ2GLCK6p9q5BgfK,1764419.0,Kontra K,77,70_80_class,1
762310PdDnwsDxAQxzQkfX,3812693.0,Depeche Mode,77,70_80_class,1
4tX2TplrkIP4v05BNC903e,1765427.0,Tom Petty and the Heartbreakers,72,70_80_class,1
0veZkZPeWoJQ9gt6VAXlkN,3463.0,Alfonso Herrera,72,70_80_class,1
2uyweLa0mvPZH6eRzDddeB,2207846.0,Rocío Dúrcal,72,70_80_class,1
5GnnSrwNCGyfAU4zuIytiS,2930071.0,Mohit Chauhan,72,70_80_class,1
0SD4eZCN4Kr0wQk56hCdh2,1138907.0,Bonnie Tyler,71,70_80_class,1
2vVNxGBvKRQMWwI5c8KmYh,203601.0,Tujamo,71,70_80_class,1
2Hkut4rAAyrQxRdof7FVJq,1592810.0,Rush,71,70_80_class,1
6ziEnj8UydSg8dr68C3aut,963233.0,Los Caminantes,67,60_70_class,1
6TcnmlCSxihzWOQJ8k0rNS,1114641.0,Third Eye Blind,68,60_70_class,1
5BMgsAFg8rZQc3tqs5BB8G,1038424.0,Mecano,68,60_70_class,1
5wugb0kaq0J6nyQ5Xgd17i,472971.0,Aly & AJ,66,60_70_class,1
5wTAi7QkpP6kp8a54lmTOq,690326.0,Johannes Brahms,66,60_70_class,1
0jRqFvRKCDryHOgrgFqsKG,96376.0,Fools Garden,66,60_70_class,1
0XHiH53dHrvbwfjYM7en7I,1520229.0,Chris Cornell,66,60_70_class,1
6xeFne1rkxMhKSW3ipvkdV,60950.0,Toploader,66,60_70_class,1
5BwMgvRwlq61SmknvsVIQj,823512.0,Rubén Blades,66,60_70_class,1
0Sadg1vgvaPqGTOjxu0N6c,1860723.0,Girls' Generation,66,60_70_class,1
7MyUjj79oHy7I8RocrtzZ2,902422.0,Banda Machos,66,60_70_class,1
6hyMWrxGBsOx6sWcVj1DqP,883510.0,Sebastian Ingrosso,66,60_70_class,1
3aVB3VLnoAn6bKiHOEzHag,832893.0,Los Originales De San Juan,66,60_70_class,1
5ojhEavq6altxW8fWIlLum,986702.0,Escape the Fate,66,60_70_class,1
3ciRvbBIVz9fBoPbtSYq4x,510229.0,Lil Jon & The East Side Boyz,66,60_70_class,1
45lorWzrKLxfKlWpV7r9CN,805068.0,Ben Harper,66,60_70_class,1
1rAv1GhTQ2rmG94p9lU3rB,376324.0,Julian Casablancas,66,60_70_class,1
1ZdhAl62G6ZlEKqIwUAfZR,841080.0,Enjambre,66,60_70_class,1
4QTVePrFu1xuGM9K0kNXkk,166010.0,Dexys Midnight Runners,66,60_70_class,1
4W31XN2JH8mC54NkHdh04s,962294.0,Sertab Erener,66,60_70_class,1
7gjAu1qr5C2grXeQFFOGeh,1146357.0,Passion Pit,66,60_70_class,1
3TaUSUXn41GixL7zbvrIDt,114570.0,A-Trak,66,60_70_class,1
7CwiLiC1S8B69RMPxbDb6S,614872.0,DLD,66,60_70_class,1
7EM9m7HOXxVgP9oEpDDv70,1493707.0,Os Paralamas Do Sucesso,66,60_70_class,1
2yQf6b8hxahZaT5dHlWaB1,424656.0,Raekwon,66,60_70_class,1
5DW7NxqQ2875JtjuV7KMn4,377516.0,Youssoupha,65,60_70_class,1
6ujr1NkqbZpYOhquczUUfl,222873.0,The Strumbellas,65,60_70_class,1
3HTHz4rj84gMMV8T3u81op,22680.0,Kevin Quinn,64,60_70_class,1
6LOvxDn71T0wWhCDNcXcUj,1565591.0,Banda Carnaval,67,60_70_class,1
6c4sUNBgdonFJz8Kx2VsGz,361571.0,Madcon,67,60_70_class,1
2TSslwx9J30KElgEr68sdv,393596.0,Los Alegres Del Barranco,67,60_70_class,1
41Q0HrwWBtuUkJc7C1Rp6K,720241.0,311,67,60_70_class,1
0WI8OfWCRvK4nGHmKfFQmd,790857.0,Alex Zurdo,67,60_70_class,1
6SZBqn91m2QZDcbzmHUFPP,27687.0,Shamur,61,60_70_class,1
4TCXgdDPm10ensLNCVnIYa,98343.0,Joy Williams,61,60_70_class,1
0C8HhyOa7zfzIl3gmPjY52,583562.0,Belchior,61,60_70_class,1
6Ww3OMFzCaO33ulKh1LBFN,592136.0,Hale,61,60_70_class,1
6H857CtcaYMSxOB4jvSIZf,1459139.0,Armada,61,60_70_class,1
3CmqbJaTL0hrMiYfY0ssiN,72222.0,Los Byby's,61,60_70_class,1
0K23lQ2hSQAlxSEeZ05bjI,44732.0,Boston Symphony Orchestra,60,50_60_class,1
34UhPkLbtFKRq3nmfFgejG,466544.0,Mogwai,60,50_60_class,1
4J3wzDMI97AlGimdiVcaLb,232452.0,Crazy Frog,60,50_60_class,1
7muzHifhMdnfN1xncRLOqk,674503.0,Flux Pavilion,66,60_70_class,1
2HtEBtekn0bXogyogD3PTr,1144574.0,Victor & Leo,64,60_70_class,1
5sy77gt4bfsLcSQ8GIe4ZZ,86093.0,Alan Menken,64,60_70_class,1
7K5Lm5dxoEwEpOS0Fc3l3s,43759.0,Anaïs Mitchell,64,60_70_class,1
2vhrwzjf9H3icunkVFi9tq,105915.0,Smash Into Pieces,64,60_70_class,1
5pZE9tgrhmIGWAsJZ7YxNK,961061.0,Luny Tunes,64,60_70_class,1
1GbrJTB56Xs4XQGlmVbaCf,33381.0,Savage,64,60_70_class,1
6zrOXBaNn0DqJeXxgC2eyH,4304.0,Houari,64,60_70_class,1
147nKr9upHZSSxqCzh9j7c,101943.0,Jimmie Allen,64,60_70_class,1
3iTsJGG39nMg9YiolUgLMQ,803157.0,Morrissey,64,60_70_class,1
6jf2eKjiPT6P18RbOSLzf0,462782.0,Arko,64,60_70_class,1
2usAJ9Mtrw570XlQ5MHJek,703793.0,El Tigrillo Palma,64,60_70_class,1
6UelqIK8qwhWFc2f6nSEh8,570365.0,Niña Pastori,64,60_70_class,1
1sDVuztNhGcetCLChkleDA,2687477.0,Michel Teló,64,60_70_class,1
0rG0AZBscc8S8q1ahIsasI,708957.0,JUVENILE,64,60_70_class,1
7e52Ytzjj1q71DUj2cSlch,729016.0,Sarah Connor,64,60_70_class,1
24BYRlsS8uIO4jA71mJ4Js,797323.0,Imran Khan,64,60_70_class,1
1IAEef07H0fd9aA8aUHUlL,793476.0,Omer Adam,63,60_70_class,1
4VMYDCV2IEDYJArk749S6m,22831280.0,Daddy Yankee,91,90_100_class,1
7bXgB6jMjp9ATFy66eO08Z,13493933.0,Chris Brown,90,80_90_class,1
07YZf4WDAMNwqr4jfgOZ8y,9223795.0,Jason Derulo,88,80_90_class,1
6XyY86QOPPrYVGvF9ch6wz,18611017.0,Linkin Park,87,80_90_class,1
711MCceyCBcFnzjGY4Q7Un,18680763.0,AC/DC,85,80_90_class,1
4V8LLVI7PbaPR0K2TGSxFF,6122508.0,"Tyler, The Creator",85,80_90_class,1
3fMbdgg4jU18AjLCKBhRSm,18138825.0,Michael Jackson,85,80_90_class,1
08GQAI4eElDnROBrJRGE0X,6343791.0,Fleetwood Mac,85,80_90_class,1
5Pwc4xIPtQLFEnJriah9YJ,11636620.0,OneRepublic,84,80_90_class,1
0h1zs4CTlU9D2QtgPxptUD,6374544.0,Ricardo Arjona,80,70_80_class,1
5LfGQac0EIXyAN8aUwmNAQ,4094036.0,The Offspring,79,70_80_class,1
0oOet2f43PA68X5RxKobEy,7233758.0,Shreya Ghoshal,77,70_80_class,1
49bzE5vRBRIota4qeHtQM8,3672637.0,Skillet,77,70_80_class,1
42TFhl7WlMRXiNqzSrnzPL,1318235.0,Lou Reed,68,60_70_class,1
5DYAABs8rkY9VhwtENoQCz,1098820.0,Gavin DeGraw,68,60_70_class,1
3YeBTR1Q1rUxKguz4jP6UV,1446695.0,Damas Gratis,67,60_70_class,1
5MspMQqdVbdwP6ax3GXqum,1004303.0,Annie Lennox,75,70_80_class,1
3gMaNLQm7D9MornNILzdSl,2086153.0,Lionel Richie,74,70_80_class,1
2QWIScpFDNxmS6ZEMIUvgm,1345625.0,Julieta Venegas,74,70_80_class,1
6KZDXtSj0SzGOV705nNeh3,2636531.0,Kid Ink,74,70_80_class,1
1EXjXQpDx2pROygh8zvHs4,2524007.0,Melendi,74,70_80_class,1
6wPhSqRtPu1UhRCDX5yaDJ,4223696.0,The Pussycat Dolls,74,70_80_class,1
16kOCiqZ1auY4sokSeZuKf,1808745.0,Los Bukis,74,70_80_class,1
3Ayl7mCk0nScecqOzvNp6s,1155216.0,Jimmy Eat World,71,70_80_class,1
5l8VQNuIg0turYE1VtM9zV,2308129.0,Leonard Cohen,70,60_70_class,1
3pO5VjZ4wOHCMBXOvbMISG,451263.0,Antônio Carlos Jobim,70,60_70_class,1
7v4imS0moSyGdXyLgVTIV7,1555952.0,Nat King Cole,70,60_70_class,1
7g56xCsozigPH5OgmwinYA,28054.0,Ocean Sounds,70,60_70_class,1
7MzHPIXAqIOCnvK0sVY72W,1148705.0,Helene Fischer,68,60_70_class,1
74oJ4qxwOZvX6oSsu1DGnw,1621667.0,Cream,68,60_70_class,1
5dbuFbrHa1SJlQhQX9OUJ2,983412.0,Don Henley,68,60_70_class,1
1Fmb52lZ6Jv7FMWXXTPO3K,485126.0,Joan Jett & The Blackhearts,68,60_70_class,1
1ruutHJcECI7cos2n5TqpO,24542.0,Nayer,69,60_70_class,1
4Ws2otunReOa6BbwxxpCt6,463503.0,Benny Benassi,69,60_70_class,1
75jNCko3SnEMI5gwGqrbb8,119386.0,Tammi Terrell,69,60_70_class,1
